Invoice_Number__c,Invoice_Plant__c,Invoice_Customer_Code__c,Invoice_Customer_Name__c,Invoice_Sales_Org__c,Invoice_Division__c,Invoice_Sales_Group__c,Invoice_Sales_Office__c,Customer_Group__c,Invoice_District__c,Invoice_City__c,Invoice_Date__c,SO_Customer_Ref__c,SO_Customer_Ref_Date__c,Sales_Order_Number__c,Quotation_Number__c,City_Code_Diag__c
9200045561,3300,3020000470,Adnan Enterprises,3000,30,Z07,2000,5,2000,Sahiwal,2023-10-20,2900023363,2023-10-11,3000039391,2900023363,LHR
9200045564,3300,3020001579,Akbar Trading Company,3000,30,Z07,2000,5,2000,Lahore,2023-10-20,ATC/23-24(1),2023-09-26,3000039483,2900023271,LHR
9200045567,3300,3020000022,Dr. Essa Laboratory & Diag Centre,3000,30,Z01,1000,10,3000,Karachi,2023-10-20,ELDC/QP/05F01-P-836,2023-10-18,3000039463,2900023442,KHI
9200045568,3300,3020000734,Memon Medical Institute Hospital,3000,30,Z01,1000,6,3000,Karachi,2023-10-20,FOC Approval attached,2023-10-19,3300001482,,KHI
9200045574,3300,3020000233,Ali Traders,3000,30,Z08,2000,5,2000,Gujranwala,2023-10-20,406,2023-10-12,3000039409,2900023384,GRW
9200045575,3300,3020000506,Ali Traders,3000,30,Z08,2000,5,2000,Gujranwala,2023-10-20,407,2023-09-26,3000039170,2900023137,GRW
9200045576,3300,3020001192,Aziz Bhatti Shaheed Teaching Hospit,3000,30,Z07,2000,8,2000,Gujrat,2023-10-20,10581/MS,2023-09-11,3000039485,2900023020,GRW
9200045577,3300,3020001338,BioMax International,3000,30,Z06,2000,5,2000,Faisalabad,2023-10-20,PO-10-53,2023-10-19,3000039478,2900023456,FSD
9200045578,3300,3020000262,Chempure,3000,30,Z07,2000,5,2000,Lahore,2023-10-20,912,2023-10-17,3000039466,2900023432,LHR
9200045579,3300,3020001433,GAK Scientific,3000,30,Z02,1000,5,3000,Hyderabad,2023-10-20,PO 191,2023-10-19,3000039489,2900023467,HYD
9200045580,3300,3020001433,GAK Scientific,3000,30,Z02,1000,5,3000,Hyderabad,2023-10-20,NO.REPL-EC90,2023-10-18,3000039461,2900023421,HYD
9200045581,3300,3020000143,J.K Enterprises,3000,30,Z05,5000,5,2000,Khanewal,2023-10-20,JK-26,2023-10-18,3000039469,2900023443,MLT
9200045582,3300,3020001785,Lab Path.Com,3000,30,Z03,1000,5,3000,Sukkur,2023-10-20,PO#LP-16.10.2023,2023-10-18,3000039460,2900023417,SKR
9200045584,3300,3020001177,Medi EQ,3000,30,Z02,1000,5,3000,Hyderabad,2023-10-20,MEQ-01299,2023-10-13,3000039412,2900023395,HYD
9200045586,3300,3020001238,Indus Clinical Laboratories,3000,30,Z07,2000,10,2000,Lahore,2023-10-19,E-mail approval,2023-10-18,3300001479,,LHR
9200045591,3300,3020000717,Fair Diagnostics & Science,3000,30,Z09,3000,5,1000,Rawalpindi,2023-10-20,FDS/020-23,2023-10-18,3000039471,2900023452,RWP
9200045592,3300,3020000717,Fair Diagnostics & Science,3000,30,Z09,3000,5,1000,Rawalpindi,2023-10-20,FDS/018-23,2023-09-25,3000039263,2900023108,RWP
9200045593,3300,3020000717,Fair Diagnostics & Science,3000,30,Z09,3000,5,1000,Rawalpindi,2023-10-20,FDS/020-23,2023-10-18,3000039477,2900023452,RWP
9200045594,3300,3020000734,Memon Medical Institute Hospital,3000,30,Z01,1000,6,3000,Karachi,2023-10-20,2310160005026,2023-10-20,3000039499,2900023470,KHI
9200045600,3300,3020001382,Ojal Enterprises,3000,30,Z02,1000,5,3000,Hyderabad,2023-10-20,FOC Approval attached,2023-10-20,3300001483,,HYD
9200045601,3300,3020001369,Asad Medical Corporation,3000,30,Z06,2000,5,2000,Faisalabad,2023-10-20,07002,2023-09-18,3000038754,2900023009,FSD
9200045602,3300,3020001369,Asad Medical Corporation,3000,30,Z06,2000,5,2000,Faisalabad,2023-10-20,07002,2023-09-18,3000039265,2900023009,FSD
9200045603,3300,3020000237,Amir Scientific Store,3000,30,Z07,2000,5,2000,Multan,2023-10-20,AMS-4030-23,2023-10-18,3000039459,2900023436,MLT
9200045604,3300,3020000534,Amer Trading Corporation,3000,30,Z07,2000,5,2000,Lahore,2023-10-20,806,2023-10-20,3000039500,2900023471,LHR
9200045605,3300,3020001369,Asad Medical Corporation,3000,30,Z06,2000,5,2000,Faisalabad,2023-10-20,07002,2023-09-18,3000038857,2900023009,FSD
9200045613,3300,3020000061,Ijaz Enterprises,3000,30,Z09,3000,5,1000,Islamabad,2023-10-23,2023-2045,2023-10-19,3000039487,2900023465,RWP
9200045614,3300,3020000534,Amer Trading Corporation,3000,30,Z07,2000,5,2000,Lahore,2023-10-23,805,2023-10-13,3000039509,2900023388,LHR
9200045615,3300,3020000262,Chempure,3000,30,Z07,2000,5,2000,Lahore,2023-10-23,897,2023-07-04,3000039515,2900021973,LHR
9200045616,3300,3020000257,Biocare Enterprises,3000,30,Z09,3000,5,1000,Islamabad,2023-10-23,1094,2023-10-10,3000039518,2900023348,RWP
9200045617,3300,3020000629,Chemsol International,3000,30,Z07,2000,5,2000,Lahore,2023-10-23,17401,2023-10-12,3000039514,2900023383,LHR
9200045618,3300,3020000717,Fair Diagnostics & Science,3000,30,Z09,3000,5,1000,Rawalpindi,2023-10-23,FDS/020-23,2023-10-18,3000039516,2900023452,RWP
9200045621,3300,3020000477,Aga Khan Hospital & Medical College,3000,30,Z01,1000,2,3000,Karachi,2023-10-23,0000351014,2023-10-20,3000039505,2900022097,KHI
9200045623,3300,3020000477,Aga Khan Hospital & Medical College,3000,30,Z01,1000,2,3000,Karachi,2023-10-23,0000355113,2023-10-20,3000039506,2900023251,KHI
9200045625,3300,3020000752,B.R. Enterprises,3000,30,Z01,1000,5,3000,Karachi,2023-10-23,40-23,2023-10-20,3000039501,2900023473,KHI
9200045626,3300,3020001330,Chemical Centre,3000,30,Z01,1000,5,3000,Karachi,2023-10-23,CC/23/186,2023-10-23,3000039513,2900023433,KHI
9200045628,3300,3020001748,Jamal Brothers Enterprises,3000,30,Z04,4000,5,3000,Quetta,2023-10-23,FOC Approval attached,2023-10-23,3300001484,,QTA
9200045629,3300,3020001192,Aziz Bhatti Shaheed Teaching Hospit,3000,30,Z07,2000,8,2000,Gujrat,2023-10-23,10581/MS,2023-10-23,3000039527,2900023484,GRW
9200045630,3300,3020001748,Jamal Brothers Enterprises,3000,30,Z04,4000,5,3000,Quetta,2023-10-23,17463,2023-10-13,3000039399,2900023382,QTA
9200045633,3300,3020001382,Ojal Enterprises,3000,30,Z02,1000,5,3000,Hyderabad,2023-10-24,FOC Approval attached,2023-10-24,3300001485,,HYD
9200045634,3300,3020001716,M.A Enterprises,3000,30,Z01,1000,5,3000,Nawabshah,2023-10-24,MA0086,2023-10-23,3000039531,2900023489,SKR
9200045635,3300,3020000692,Patients Welfare Foundation,3000,30,Z01,1000,6,3000,Karachi,2023-10-24,06,2023-10-24,3000039539,2900023090,KHI
9200045636,3300,3020001177,Medi EQ,3000,30,Z02,1000,5,3000,Hyderabad,2023-10-24,MEQ-01299,2023-10-24,3000039543,2900023395,HYD
9200045640,3300,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2023-10-25,1202,2023-10-24,3000039554,2900022357,KHI
9200045642,3300,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2023-10-25,0070/08/2023,2023-10-24,3000039557,2900022693,KHI
9200045643,3300,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2023-10-25,0101/10/2023,2023-10-24,3000039552,2900023504,KHI
9200045648,3300,3020000477,Aga Khan Hospital & Medical College,3000,30,Z01,1000,2,3000,Karachi,2023-10-25,FOC Approval attached,2023-10-18,3300001480,,KHI
9200045649,3300,3020000022,Dr. Essa Laboratory & Diag Centre,3000,30,Z01,1000,10,3000,Karachi,2023-10-25,ELDC/QP/05F01-P-716,2023-10-24,3000039549,2900022846,KHI
9200045650,3300,3020000470,Adnan Enterprises,3000,30,Z07,2000,5,2000,Sahiwal,2023-10-25,2900023503,2023-10-24,3000039545,2900023503,LHR
9200045651,3300,3020001345,Advance Scientific,3000,30,Z08,2000,5,2000,Gujranwala,2023-10-25,113,2023-10-09,3000039511,2900023414,GRW
9200045652,3300,3020001345,Advance Scientific,3000,30,Z08,2000,5,2000,Gujranwala,2023-10-25,114,2023-10-23,3000039526,2900023485,GRW
9200045653,3300,3020000021,AWS Enterprises,3000,30,Z07,2000,5,2000,Lahore,2023-10-25,238,2023-10-23,3000039541,2900023497,LHR
9200045654,3300,3020000262,Chempure,3000,30,Z07,2000,5,2000,Lahore,2023-10-25,913,2023-10-24,3000039540,2900023496,LHR
9200045657,3300,3020000912,Life Scans Technologies,3000,30,Z08,2000,5,2000,Gujranwala,2023-10-25,28/76,2023-10-23,3000039534,2900023491,GRW
9200045659,3300,3020001429,Rawalpindi Institute Of Cardiology,3000,30,Z09,3000,8,1000,Rawalpindi,2023-10-25,E-mail approval,2023-10-24,3300001486,,RWP
9200045660,3300,3020000257,Biocare Enterprises,3000,30,Z09,3000,5,1000,Islamabad,2023-10-25,E-mail approval,2023-10-24,3300001487,,RWP
9200045662,3300,3020001338,BioMax International,3000,30,Z06,2000,5,2000,Faisalabad,2023-10-25,PO-10-54,2023-10-21,3000039528,2900023486,FSD
9200045663,3300,3020001255,Jafaria Disaster Cell (JDC) Welfare,3000,30,Z01,1000,14,3000,Karachi,2023-10-25,FOC Approval attached,2023-10-25,3300001489,,KHI
9200045664,3300,3020000734,Memon Medical Institute Hospital,3000,30,Z01,1000,6,3000,Karachi,2023-10-25,FOC Approval attached,2023-10-25,3300001488,,KHI
9200045665,3300,3020001630,Biocare Laboratories,3000,30,Z07,2000,10,2000,Lahore,2023-10-25,29-23520,2023-10-25,3000039575,2900023520,LHR
9200045666,3300,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2023-10-25,0086/09/2023,2023-10-25,3000039562,2900023219,KHI
9200045667,3300,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2023-10-25,0092/10/2023,2023-10-25,3000039560,2900023300,KHI
9200045668,3300,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2023-10-25,0007-ALK,2023-10-25,3000039566,2900023223,KHI
9200045669,3300,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2023-10-25,1207,2023-10-25,3000039564,2900023252,KHI
9200045670,3300,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2023-10-25,0087/09/2023,2023-10-25,3000039561,2900023213,KHI
9200045671,3300,3020001047,North Mehran Diagnostic Centre,3000,30,Z01,1000,10,3000,Karachi,2023-10-25,Lab-0104-2023,2023-10-24,3000039533,2900023068,KHI
9200045672,3300,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2023-10-25,1206,2023-10-25,3000039565,2900022772,KHI
9200045673,3300,3020000709,Eastern Scientific,3000,30,Z01,1000,5,3000,Karachi,2023-10-25,Es-191/10-23,2023-10-23,3000039532,2900023477,KHI
9200045674,3300,3020001716,M.A Enterprises,3000,30,Z01,1000,5,3000,Nawabshah,2023-10-26,MAOO87,2023-10-26,3000039590,2900023530,SKR
9200045675,3300,3020000717,Fair Diagnostics & Science,3000,30,Z09,3000,5,1000,Rawalpindi,2023-10-26,FDS/021-23,2023-10-24,3000039571,2900023516,RWP
9200045676,3300,3020000521,River City Hospital (RCH) c/o Bagwa,3000,30,Z01,1000,6,3000,Sukkur,2023-10-26,RC-24-10-2023,2023-10-24,3000039559,2900023505,SKR
9200045681,3300,3020001237,Siddique Sadiq Memorial trust,3000,30,Z08,2000,6,2000,Gujranwala,2023-10-26,2756,2023-09-12,3000039583,2900023240,GRW
9200045682,3300,3020001237,Siddique Sadiq Memorial trust,3000,30,Z08,2000,6,2000,Gujranwala,2023-10-26,2754,2023-06-09,3000039580,2900022721,GRW
9200045686,3300,3020000477,Aga Khan Hospital & Medical College,3000,30,Z01,1000,2,3000,Karachi,2023-10-27,FOC Approval attached,2023-10-18,3300001480,,KHI
9200045693,3300,3020001237,Siddique Sadiq Memorial trust,3000,30,Z08,2000,6,2000,Gujranwala,2023-10-27,2755,2023-09-12,3000039585,2900023239,GRW
9200045694,3300,3020000547,V-Med Inter Trade,3000,30,Z01,1000,5,3000,Karachi,2023-10-27,V.Med/Martin Dow/-PO-01/23-24,2023-10-27,3000039628,2900023397,KHI
9200045695,3300,3020000022,Dr. Essa Laboratory & Diag Centre,3000,30,Z01,1000,10,3000,Karachi,2023-10-27,ELDC/QP/05F01-P-865,2023-10-27,3000039629,2900023546,KHI
9200045696,3300,3020001634,Al-Mairaj Traders,3000,30,Z04,4000,5,3000,Quetta,2023-10-27,AMT ORDER#100 TO MERCK,2023-10-27,3000039648,2900023264,QTA
9200045700,3300,3020000262,Chempure,3000,30,Z07,2000,5,2000,Lahore,2023-10-27,914,2023-10-26,3000039647,2900023560,LHR
9200045701,3300,3020000262,Chempure,3000,30,Z07,2000,5,2000,Lahore,2023-10-27,910,2023-10-05,3000039661,2900023283,LHR
9200045702,3300,3020000262,Chempure,3000,30,Z07,2000,5,2000,Lahore,2023-10-27,911,2023-10-12,3000039662,2900023385,LHR
9200045704,3300,3020001433,GAK Scientific,3000,30,Z02,1000,5,3000,Hyderabad,2023-10-27,PO 1999,2023-10-23,3000039519,2900023034,HYD
9200045705,3300,3020001433,GAK Scientific,3000,30,Z02,1000,5,3000,Hyderabad,2023-10-27,PO 2005,2023-10-24,3000039537,2900023204,HYD
9200045706,3300,3020001598,MB Traders,3000,30,Z09,3000,5,1000,Rawalpindi,2023-10-27,MB0025,2023-10-23,3000039555,2900023492,RWP
9200045709,3300,3020000477,Aga Khan Hospital & Medical College,3000,30,Z01,1000,2,3000,Karachi,2023-10-27,0000354862,2023-10-26,3000039589,2900023160,KHI
9200045710,3300,3020000477,Aga Khan Hospital & Medical College,3000,30,Z01,1000,2,3000,Karachi,2023-10-27,0000354862,2023-10-26,3000039621,2900023160,KHI
9200045711,3300,3020000477,Aga Khan Hospital & Medical College,3000,30,Z01,1000,2,3000,Karachi,2023-10-27,0000354845,2023-10-26,3000039620,2900023037,KHI
9200045713,3300,3020000477,Aga Khan Hospital & Medical College,3000,30,Z01,1000,2,3000,Karachi,2023-10-27,0000353822,2023-10-26,3000039619,2900022813,KHI
9200045716,3300,3020001330,Chemical Centre,3000,30,Z01,1000,5,3000,Karachi,2023-10-27,CC/23/195,2023-10-27,3000039666,2900023547,KHI
9200045718,3300,3020000701,Pakistan International Airlines,3000,30,Z01,1000,10,3000,Karachi,2023-10-27,MD 23040101 – REV: 0,2023-10-24,3000039547,2900023339,KHI
9200045719,3300,3020001192,Aziz Bhatti Shaheed Teaching Hospit,3000,30,Z07,2000,8,2000,Gujrat,2023-10-27,11804/M/S,2023-10-14,3000039599,2900023422,GRW
9200045720,3300,3020001192,Aziz Bhatti Shaheed Teaching Hospit,3000,30,Z07,2000,8,2000,Gujrat,2023-10-27,11804/M/S,2023-10-14,3000039612,2900023422,GRW
9200045721,3300,3020001192,Aziz Bhatti Shaheed Teaching Hospit,3000,30,Z07,2000,8,2000,Gujrat,2023-10-27,11804/M/S,2023-10-14,3000039603,2900023422,GRW
9200045722,3300,3020001192,Aziz Bhatti Shaheed Teaching Hospit,3000,30,Z07,2000,8,2000,Gujrat,2023-10-27,11804/M/S,2023-10-14,3000039615,2900023422,GRW
9200045723,3300,3020001192,Aziz Bhatti Shaheed Teaching Hospit,3000,30,Z07,2000,8,2000,Gujrat,2023-10-27,11804/M/S,2023-10-14,3000039601,2900023422,GRW
9200045724,3300,3020001192,Aziz Bhatti Shaheed Teaching Hospit,3000,30,Z07,2000,8,2000,Gujrat,2023-10-27,11804/M/S,,3000039613,2900023422,GRW
9200045725,3300,3020001192,Aziz Bhatti Shaheed Teaching Hospit,3000,30,Z07,2000,8,2000,Gujrat,2023-10-27,11804/M/S,2023-10-14,3000039604,2900023422,GRW
9200045726,3300,3020001192,Aziz Bhatti Shaheed Teaching Hospit,3000,30,Z07,2000,8,2000,Gujrat,2023-10-27,11804/M/S,2023-10-14,3000039598,2900023422,GRW
9200045727,3300,3020001192,Aziz Bhatti Shaheed Teaching Hospit,3000,30,Z07,2000,8,2000,Gujrat,2023-10-27,11804/M/S,2023-10-14,3000039602,2900023422,GRW
9200045728,3300,3020001192,Aziz Bhatti Shaheed Teaching Hospit,3000,30,Z07,2000,8,2000,Gujrat,2023-10-27,11804/M/S,2023-10-14,3000039614,2900023422,GRW
9200045729,3300,3020001192,Aziz Bhatti Shaheed Teaching Hospit,3000,30,Z07,2000,8,2000,Gujrat,2023-10-27,11804/M/S,2023-10-14,3000039605,2900023422,GRW
9200045730,3300,3020000717,Fair Diagnostics & Science,3000,30,Z09,3000,5,1000,Rawalpindi,2023-10-27,FDS/023-23,2023-10-24,3000039572,2900023515,RWP
9200045731,3300,3020000717,Fair Diagnostics & Science,3000,30,Z09,3000,5,1000,Rawalpindi,2023-10-27,FDS/020-23,2023-10-18,3000039667,2900023452,RWP
9200045733,3300,3020001330,Chemical Centre,3000,30,Z01,1000,5,3000,Karachi,2023-10-28,CC/23/186,2023-10-27,3000039678,2900023433,KHI
9200045736,3300,3020001331,Zafar Enterprises,3000,30,Z10,3000,5,1000,Peshawar,2023-10-30,ZE0050,2023-10-27,3000039682,2900023570,PWR
9200045737,3300,3020000021,AWS Enterprises,3000,30,Z07,2000,5,2000,Lahore,2023-10-30,239,2023-10-26,3000039630,2900023545,LHR
9200045738,3300,3020001345,Advance Scientific,3000,30,Z08,2000,5,2000,Gujranwala,2023-10-30,114,2023-10-23,3000039617,2900023485,GRW
9200045739,3300,3020001345,Advance Scientific,3000,30,Z08,2000,5,2000,Gujranwala,2023-10-30,113,2023-10-09,3000039618,2900023414,GRW
9200045742,3200,3020001506,Sysmed & Company,3000,30,Z07,2000,5,2000,Lahore,2023-10-30,1093,2023-10-05,3000039653,2900023554,LHR
9200045743,3200,3020001506,Sysmed & Company,3000,30,Z07,2000,5,2000,Lahore,2023-10-30,1093,2023-10-05,3000039654,2900023555,LHR
9200045744,3200,3020001192,Aziz Bhatti Shaheed Teaching Hospit,3000,30,Z07,2000,8,2000,Gujrat,2023-10-30,11803/M/S,2023-10-14,3000039597,2900023523,GRW
9200045745,3300,3020001069,Pakistan Atomic Energy Commission,3000,30,Z09,3000,8,1000,Islamabad,2023-10-30,Hosp-1(1472/23,2023-07-11,3000039686,2900022029,RWP
9200045746,3300,3020000547,V-Med Inter Trade,3000,30,Z01,1000,5,3000,Karachi,2023-10-30,V.Med/Martin Dow/-PO-01/23-24,2023-10-13,3000039415,2900023397,KHI
9200045751,3300,3020001111,"PPHI, Sindh",3000,30,Z01,1000,14,3000,Karachi,2023-10-30,RC/2431/2023/66696,2023-10-23,3000039508,2900023474,KHI
9200045752,3300,3020001616,SMHAI Enterprises,3000,30,Z01,1000,5,3000,Karachi,2023-10-30,SMHAI-134,2023-10-25,3000039581,2900023524,KHI
9200045753,3300,3020001111,"PPHI, Sindh",3000,30,Z01,1000,14,3000,Karachi,2023-10-30,RC/2431/2023/66071,2023-10-19,3000039490,2900023279,KHI
9200045754,3300,3020001616,SMHAI Enterprises,3000,30,Z01,1000,5,3000,Karachi,2023-10-30,SMHAI-133,2023-10-25,3000039586,2900023405,KHI
9200045755,3300,3020001111,"PPHI, Sindh",3000,30,Z01,1000,14,3000,Karachi,2023-10-30,RC/2431/2023/66071,2023-10-26,3000039611,2900023279,KHI
9200045756,3300,3020001069,Pakistan Atomic Energy Commission,3000,30,Z09,3000,8,1000,Islamabad,2023-10-30,Hosp-1(1472/23,2023-07-11,3000039687,2900023180,RWP
9200045757,3300,3020000253,A D Enterprises,3000,30,Z04,4000,5,3000,Quetta,2023-10-30,AD-PO/03-125,2023-10-27,3000039641,2900023548,QTA
9200045758,3300,3020000253,A D Enterprises,3000,30,Z04,4000,5,3000,Quetta,2023-10-30,AD-PO/03- 119,2023-10-26,3000039606,2900022988,QTA
9200045759,3300,3020000253,A D Enterprises,3000,30,Z04,4000,5,3000,Quetta,2023-10-30,AD-PO/03- 109,2023-10-26,3000039607,2900022609,QTA
9200045760,3300,3020001748,Jamal Brothers Enterprises,3000,30,Z04,4000,5,3000,Quetta,2023-10-30,17433,2023-10-24,3000039544,2900022382,QTA
9200045761,3300,3020001748,Jamal Brothers Enterprises,3000,30,Z04,4000,5,3000,Quetta,2023-10-30,17463,2023-10-24,3000039550,2900023382,QTA
9200045762,3300,3020001748,Jamal Brothers Enterprises,3000,30,Z04,4000,5,3000,Quetta,2023-10-30,17463,2023-10-25,3000039579,2900023382,QTA
9200045763,3300,3020001748,Jamal Brothers Enterprises,3000,30,Z04,4000,5,3000,Quetta,2023-10-30,17463,2023-10-27,3000039651,2900023382,QTA
9200045764,3300,3020001748,Jamal Brothers Enterprises,3000,30,Z04,4000,5,3000,Quetta,2023-10-30,1747,2023-10-25,3000039584,2900023338,QTA
9200045765,3300,3020001785,Lab Path.Com,3000,30,Z03,1000,5,3000,Sukkur,2023-10-30,LP-20.09.2023(1),2023-10-23,3000039521,2900023055,SKR
9200045766,3300,3020001111,"PPHI, Sindh",3000,30,Z01,1000,14,3000,Karachi,2023-10-30,RC/1895/2023/64540,2023-10-19,3000039491,2900022637,KHI
9200045768,3300,3020000771,Gulab Devi Chest Hosptial,3000,30,Z07,2000,6,2000,Lahore,2023-10-30,E-mail approval,2023-10-30,3300001494,,LHR
9200045769,3300,3020001648,Pak Red Crescent Teaching Hospital,3000,30,Z07,2000,6,2000,Kasur,2023-10-30,E-mail approval,2023-10-30,3300001493,,LHR
9200045770,3300,3020000072,Hormone Lab,3000,30,Z07,2000,10,2000,Lahore,2023-10-30,E-mail approval,2023-10-30,3300001495,,LHR
9200045771,3300,3020001238,Indus Clinical Laboratories,3000,30,Z07,2000,10,2000,Lahore,2023-10-30,E-mail approval,2023-10-30,3300001496,,LHR
9200045772,3200,3020001551,Neotec (Pvt) Ltd.,3000,30,Z01,1000,5,3000,karachi,2023-10-30,NT-210923-HR,2023-10-26,3000039595,2900023167,KHI
9200045773,3300,3020001748,Jamal Brothers Enterprises,3000,30,Z04,4000,5,3000,Quetta,2023-10-30,FOC approval attached,2023-10-30,3300001499,,QTA
9200045776,3300,3020001785,Lab Path.Com,3000,30,Z03,1000,5,3000,Sukkur,2023-10-30,LP-26.10.2023(2),2023-10-30,3000039704,2900023567,SKR
9200045777,3300,3020001124,Punjab Inst.Of Cardiology,3000,30,Z07,2000,6,2000,Lahore,2023-10-30,PIC/31/2023,2023-10-30,3000039713,2900023597,LHR
9200045778,3300,3020001369,Asad Medical Corporation,3000,30,Z06,2000,5,2000,Faisalabad,2023-10-30,261023,2023-10-26,3000039656,2900023559,FSD
9200045779,3300,3020001572,Novo Diagnostica,3000,30,Z06,2000,5,2000,Sargodha,2023-10-30,NDK-0079,2023-10-25,3000039569,2900023513,FSD
9200045780,3300,3020001572,Novo Diagnostica,3000,30,Z06,2000,5,2000,Sargodha,2023-10-30,NDK-076,2023-08-28,3000039484,2900022667,FSD
9200045782,3300,3020000534,Amer Trading Corporation,3000,30,Z07,2000,5,2000,Lahore,2023-10-30,807,2023-10-26,3000039676,2900023565,LHR
9200045785,3300,3020000439,Al Maisarah Dialysis & Diabetes Tru,3000,30,Z01,1000,6,3000,Karachi,2023-10-30,4-1023-0643,2023-10-27,3000039660,2900023372,KHI
9200045787,3300,3020000888,Khidmat-e-Khalq Foundation (KKF),3000,30,Z01,1000,6,3000,Karachi,2023-10-30,BB/KHID/217/10-2023,2023-10-13,3000039417,2900023396,KHI
9200045788,3300,3020000888,Khidmat-e-Khalq Foundation (KKF),3000,30,Z01,1000,6,3000,Karachi,2023-10-30,BB/KHID/217/10-2023,2023-10-27,3000039635,2900023396,KHI
9200045789,3300,3020001785,Lab Path.Com,3000,30,Z03,1000,5,3000,Sukkur,2023-10-30,LP-26.10.2023,2023-10-27,3000039681,2900023568,SKR
9200045792,3200,3020000233,Ali Traders,3000,30,Z08,2000,5,2000,Gujranwala,2023-10-31,407,2023-10-30,3000039715,2900023604,GRW
9200045793,3200,3020000506,Ali Traders,3000,30,Z08,2000,5,2000,Gujranwala,2023-10-31,407,2023-09-26,3000038978,2900023137,GRW
9200045794,3300,3020000233,Ali Traders,3000,30,Z08,2000,5,2000,Gujranwala,2023-10-31,407,2023-10-30,3000039715,2900023604,GRW
9200045796,3300,3020001748,Jamal Brothers Enterprises,3000,30,Z04,4000,5,3000,Quetta,2023-10-31,17467,2023-10-31,3000039719,2900023583,QTA
9200045797,3300,3020001579,Akbar Trading Company,3000,30,Z07,2000,5,2000,Lahore,2023-10-31,ATC/23-24(1),2023-09-26,3000039522,2900023481,LHR
9200045798,3300,3020000936,Magma International,3000,30,Z09,3000,5,1000,Rawalpindi,2023-10-31,01-10/23,2023-10-23,3000039717,2900023600,RWP
9200045799,3300,3020000936,Magma International,3000,30,Z09,3000,5,1000,Rawalpindi,2023-10-31,04-10/23,2023-10-28,3000039720,2900023603,RWP
9200045800,3300,3020000936,Magma International,3000,30,Z09,3000,5,1000,Rawalpindi,2023-10-31,01-10/23,2023-10-23,3000039721,2900023601,RWP
9200045801,3300,3020000317,Lab Line,3000,30,Z01,1000,5,3000,Karachi,2023-10-31,0068/08/2023,2023-10-27,3000039679,2900022535,KHI
9200045802,3300,3020001616,SMHAI Enterprises,3000,30,Z01,1000,5,3000,Karachi,2023-10-31,SMHAI-135,2023-10-30,3000039689,2900023566,KHI
9200045803,3300,3020001047,North Mehran Diagnostic Centre,3000,30,Z01,1000,10,3000,Karachi,2023-10-31,Lab-0115-2023,2023-10-30,3000039694,2900023576,KHI
